type,properties/PCODE,properties/PNAME,properties/DCODE,properties/DNAME,properties/CCODE,properties/CNAME,properties/VCODE,properties/VNAME,properties/ODCODE,properties/ODNAME,properties/FACILITCOD,properties/FACILITNAM,properties/COVERNAME,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/PNAME_km,properties/VNAME_km,properties/FACILITNAM_km
Feature,3,Kampong Cham,314,Srei Santhor,31408.0,Preaek Dambouk,3140805.0,Preaek Dambouk Kraom,309,Srei Santhor,30904,Preaek Dambouk,"Preaek Dambouk, Pteah Kandal",Point,516919.90807704092,1313719.3595136921,,,
Feature,3,Kampong Cham,314,Srei Santhor,31414.0,Tong Tralach,3141401.0,Tong Tralach,309,Srei Santhor,30905,Tong Tralach,"Tong Tralach, Chi Bal, Knar S",Point,511121.90422903921,1302259.3496358097,,,
Feature,3,Kampong Cham,315,Stueng Trang,31503.0,Dang Kdar,3150301.0,Santich Kaeut,301,Chamkar Leu,30112,Dang Kdar,"Dang Kdar, Ou Mlu",Point,552225.92041657807,1367970.400999835,,,
Feature,3,Kampong Cham,315,Stueng Trang,31504.0,Khpob Ta Nguon,3150404.0,Khpob Ta Nguon,304,Kroch Chhmar,30409,Khpob Ta Nguon,"Khpob Ta Nguon, Tuol Sambuor,",Point,579053.93750037346,1358236.4053900763,,,
Feature,3,Kampong Cham,316,Tboung Khmum,31616.0,Roka Po Pram,3161602.0,Veal Vong,310,Tbong Khmum,31002,Roka Po Pram I,Roka Po Pram,Point,575700.94474624493,1335975.390551409,,,
Feature,3,Kampong Cham,316,Tboung Khmum,31619.0,Suong,3161907.0,Suong Kaeut,310,Tbong Khmum,31015,Suong II,"Chikor, Suong, Vihear Luong,",Point,572133.95017952204,1316055.37480543,,,
Feature,5,Kampong Spueu,501,Basedth,50106.0,Phong,5010604.0,Sambour Meas,502,Kong Pisey,50219,Phong,Phong,Point,443603.82605646522,1234922.2879907179,,,
Feature,5,Kampong Spueu,501,Basedth,50111.0,Tuol Ampil,5011112.0,Mi Leav,502,Kong Pisey,50213,Tuol Ampil,Tuol Ampil,Point,464265.85132697335,1235303.2831892536,,,
Feature,5,Kampong Spueu,503,Kong Pisei,50308.0,Roka Kaoh,5030804.0,Prey Ta Ouk,501,Kampong Speu.,50122,Roka Kaoh,,Point,463698.85609781783,1262371.314390989,,,
Feature,7,Kampot,708,Kampong Bay,70801.0,Kampong Kandal,7080101.0,Sovann Sakor,704,Kampot,70404,Kampong Kandal,Kampong Kandal,Point,411105.7549637272,1172161.2133761751,,,
Feature,7,Kampot,708,Kampong Bay,70802.0,Krang Ampil,7080201.0,Krang,704,Kampot,70402,Krang Ampil,"Krang Ampil, Kampong Bay",Point,409997.75374917808,1173185.2155509691,,,
Feature,9,Kaoh Kong,901,Botum Sakor,90104.0,Thma Sa,9010405.0,Thma Sa,902,Sre Ambel,90204,Thma Sar,,Point,325983.65422260494,1204947.3249800848,,,
Feature,9,Kaoh Kong,904,Smach Mean Chey,90401.0,Smach Mean Chey,9040101.0,Phum Ti Muoy,901,Smach Mean Chey,90102,Smach Mean Chey,"Smach Mean Chey, Dang Tong, S",Point,280075.68925798824,1284591.4655602446,,,
Feature,9,Kaoh Kong,904,Smach Mean Chey,90402.0,Dang Tong,9040204.0,Phum Ti Buon,901,Smach Mean Chey,90103,Steung Veng,,Point,280071.68669895915,1282475.4636420242,,,
Feature,9,Kaoh Kong,905,Mondol Seima,90501.0,Bak Khlang,9050106.0,Neang Kok,901,Smach Mean Chey,90105,Neang Kok,,Point,275158.68763317459,1286896.4736139898,,,
Feature,13,Preah Vihear,1301,Chey Saen,130104.0,Chrach,13010401.0,Pakdevoat,1301,Preah Vihear,130104,Chrach,,Point,540991.8858966378,1504759.4168238996,,,
Feature,13,Preah Vihear,1305,Rovieng,130506.0,Ruos Roan,13050601.0,Chhnuon,1301,Preah Vihear,130107,Chhnuon,"Ruos Roan, Rieb Roy, Ratanak",Point,522985.89219006634,1484537.4172085267,,,
Feature,20,Svay Rieng,2001,Chantrea,200107.0,Prey Angkunh,20010703.0,Chrey Thum,2001,Chi Phu,200102,Prey Angkunh,"Prey Angkunh,Chrak Mtes",Point,610284.03732210072,1220332.2951286095,,,
Feature,20,Svay Rieng,2006,Svay Rieng,200601.0,Svay Rieng,20060101.0,Svay Rieng,2003,Svay Rieng,200302,Svay Rieng,"Svay Rieng, Prey Chhlak, Pou",Point,587692.00575024658,1225574.2892691446,,,
Feature,2,Battambang,208,Sangkae,20801.0,Anlong Vil,2080101.0,Chrab Veal,205,Sangkae,20502,Anlong Vil,,Point,307564.88112475968,1447305.5115621071,,,
Feature,4,Kampong Chhnang,405,Kampong Tralach,40508.0,Saeb,4050803.0,Kbal Thnal,402,Kampong Tralach,40206,Saeb,,Point,471734.87550148892,1332535.3747077207,,,
Feature,21,Takeo,2107,Samrong,210710.0,Sla,21071008.0,Pou,2105,Prey Kabass,210507,Sla,,Point,480679.87133237021,1235526.2809772722,,,
Feature,18,Sihanoukville,1802,Prey Nob,180204.0,Cheung Kou,18020401.0,Chamkar Kousu,1801,Sihaknouk Vill,180111,Cheung Kou,,Point,369390.7004897123,1186875.2618706571,,,
Feature,22,Oddar Meanchey,2202,Banteay Ampil,220202.0,Beng,22020218.0,Ta ma,2201,Samraong,220114,Beng,,Point,316228.98678914108,1560819.4753325505,,,
Feature,22,Oddar Meanchey,2205,Trapang Prasat,220505.0,Tumnup dach,0.0,Tumnup dach,2201,Samraong,220115,Tumnup Dach,,Point,436905.9317042405,1579268.3921238177,,,
Feature,17,Siemreap,1707,Puok,170701.0,Sasar Sdam,17070111.0,Damnak Slanh,1704,Angkor Chum,170415,Damnak slanh,,Point,355610.91630455223,1491086.4675128884,,,
Feature,17,Siemreap,1707,Puok,170706.0,Kraobei Riel,17070602.0,Ro Kar,1704,Angkor Chum,170416,Krarbei Riel,,Point,368948.90613950335,1478963.4598313996,,,
Feature,17,Siemreap,1706,Kralanh,170609.0,Sranal,17060902.0,Sranal,1701,Kralanh,170109,Sranal,,Point,338093.92517681792,1498482.4796633832,,,
Feature,19,Stung  Treng,1901,Sesan,190106.0,Srae Kor,19010601.0,Phum 1,1901,Stung Treng,190109,Srae Kor,,Point,647633.86204777332,1503524.4680324562,,,
Feature,19,Stung  Treng,1902,Siem Bouk,190201.0,Koh Preah,19020101.0,Koh Preah,1901,Stung Treng,190111,Koh Preah,,Point,601940.89031344082,1469592.4437061893,,,
Feature,3,Kampong Cham,310,Memot,31003.0,Choam Kravien,3100301.0,Kravien Thum,305,Memut,30511,Choam Kravean,,Point,645939.01729718619,1301395.4069363188,,,
Feature,3,Kampong Cham,304,Dambae,30407.0,Trapean Pring,3040701.0,Banghaeur Khaeng,307,Ponhea Krek,30716,Banghaeur Khaeng,,Point,602163.96905797021,1323073.3943213655,,,
Feature,3,Kampong Cham,304,Dambae,30405.0,Seda,3040502.0,Veal Touch,307,Ponhea Krek,30717,Seda,,Point,600739.95612879412,1345016.4082429663,,,
Feature,3,Kampong Cham,310,Memot,31011.0,Rumchek,3101103.0,Khpob,305,Memut,30510,Rumchek,,Point,612481.97091431287,1332156.4067163542,,,
Feature,13,Preah Vihear,1303,Choam ksant,130305.0,Yeang,13030501.0,Yeang,1301,Preah Vihear,130114,Yeang,,Point,465819.91066431522,1554635.398312194,,,
Feature,15,Pursat,1501,Bakan,150110.0,Trapeang Chong,15011011.0,Kaoh Svay,1501,Bakan,150104,Trapaing Chong,,Point,367435.84783723537,1393865.4507226546,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30208.0,Ta Prok,3020801.0,Srae Prang,301,Chamkar Leu,30114,Ta Prok,,Point,522350.9056191147,1369594.3958081394,,,
Feature,3,Kampong Cham,301,Batheay,30107.0,Sambour,3010701.0,Sambour,302,Choeung Prey,30215,Sambour,,Point,483880.88200830558,1311934.3579464024,,,
Feature,24,Pailin,2402,Sala Krau,240203.0,Stueng Kach,24020312.0,Psar Prum,2401,Pailin Ville,240106,Psar Prum,,Point,229123.85513911018,1430861.604414809,,,
Feature,24,Pailin,2402,Sala Krau,240202.0,Stueng Trang,24010109.0,Phnom preal,2401,Pailin Ville,240105,Phnom preal,,Point,248691.8786918658,1447307.5788628384,,,
Feature,17,Siemreap,1712,Srei Snam,171205.0,Prei,17120502.0,Prei 2,1701,Kralanh,170111,Prei,,Point,334058.95160810655,1529223.4741002931,,,
Feature,17,Siemreap,1704,Chi Kraeng,170406.0,Kouk Thlok Leu,17040605.0,Kouk Thlok,1703,Sotr Nikum,170320,Koukthlork Leu,,Point,429013.89393304393,1460049.4298090688,,,
Feature,17,Siemreap,1704,Chi Kraeng,170410.0,Russei Lork,17041005.0,Russei Lork,1703,Sotr Nikum,170319,Russei Lork,,Point,415651.89511596138,1463117.435102307,,,
Feature,3,Kampong Cham,315,Stueng Trang,31513.0,Toul Preah Khlang,3151305.0,Doun Tor,303,Kampong Cham,30323,Tonlebet,,Point,556503.92790145974,1350046.3925227041,,,
Feature,17,Siemreap,1706,Kralanh,170601.0,Chonloas Dai,17060108.0,Chonloas Dai,1701,Kralanh,170110,Chonloas Dai,,Point,333140.9341999024,1508020.481516998,,,
Feature,8,Kandal,802,Kien Svay,80204.0,Kampong Svay,8020402.0,Kampong Svay,808,Takhmau,80816,Kampong Svay,,Point,505948.90114029468,1262822.3114262484,,,
Feature,5,Kampong Speu,503,Kong Pisei,50306.0,Prey Nheat,5030602.0,Doung,502,Kong Pisey,50203,Prey Nheat,,Point,463769.85452015285,1254132.3053475732,,,
Feature,3,Kampong Cham,315,Stueng Trang,31501.0,Areak Tnoat,3150105.0,Baek Anlung,304,Kroch Chhmar,30411,Areak Tnoat,,Point,564386.92678535066,1366611.4041229566,,,
Feature,21,Takeo,2106,Prey Kabbas,210301.0,Angkanh,21060105.0,Svay Pear,2105,Prey Kabass,210515,Chhay Kim Angkanh,,Point,491349.88378813292,1224862.2667925819,,,
Feature,1,Banteay Mean Chey,105,Ou Chrov,10504.0,Nimitt,1050408.0,Nimit Thmei,102,Ou Chrov,10206,Nimit,,Point,252131.9542942291,1507034.5662534602,,,
Feature,10,Kratie,1005,Snuol,100502.0,Pir Thnu,10050206.0,Trapeang Srae,1002,Kratie,100216,Trapeang Srae,,Point,667781.00856639491,1330565.4475594438,,,
Feature,8,Kandal,810,S'ang,81007.0,Preaek Ambel,8100706.0,Along Ta Sek Kraom,807,Saang,80706,Preaek Ambel II,,Point,502260.89755970583,1235783.2803142858,,,
Feature,17,Siemreap,1711,Soutr Nikom,170402.0,Chi Kraeng,17040204.0,Pring,1703,Sotr Nikum,170321,Chi Kraeng,,Point,424867.88882428227,1446954.4308094527,,,
Feature,17,Siemreap,1704,Chi Kraeng,170409.0,Pongro Leu,17040904.0,Kbal Damrei,1703,Sotr Nikum,170322,Pongro Leu,,Point,434358.89579055423,1465385.4279216568,,,
Feature,17,Siemreap,1711,Soutr Nikom,171110.0,Ta Yaek,17111009.0,Ta Yaek,1703,Sotr Nikum,170323,Ta Yaek,,Point,410279.89827052481,1469917.437297266,,,
Feature,17,Siemreap,1713,Svay Leu,171303.0,Khnang Phnom,171303050.0,Along Thum,1703,Sotr Nikum,170324,Khnang Phnom,,Point,410031.91056032479,1496762.4343401098,,,
Feature,1,Banteay Mean Chey,102,Mongkol Borei,10213.0,Ta Lam,1021303.0,Ta Lam Chong,101,Mongkol Borei,10121,Ta Lam,,Point,291466.93201233714,1495804.5238245842,,,
Feature,1,Banteay Mean Chey,108,Svay Chek,10802.0,Sarongk,1080202.0,Pheas Cheung,104,Thmar Puok,10412,Sarongk,,Point,296205.95730353991,1521382.5117975513,,,
Feature,1,Banteay Meanchey,102,Mongkol Borei,10202.0,Bat Trang,1020207.0,Bat Trang,101,Mongkol Borei,10113,Bat Trang,,Point,282634.93488656229,1496787.5331103629,,,
Feature,15,Pursat,1506,Veal Vaeng,150605.0,Thmorda,15060502.0,Kandal,1502,Sampov Meas,150223,Thmorda,,Point,253099.74553394716,1344772.5437156113,,,
Feature,1,Banteay Meanchey,102,Mongkol Borei,10209.0,Ruessei Kraok,1020901.0,Anhchanh,101,Mongkol Borei,10110,Russei Kraok II,,Point,287851.93491914135,1497832.527218078,,,
Feature,1,Banteay Meanchey,102,Mongkol Borei,10209.0,Ruessei Kraok,1020914.0,Kaoh Kaev,101,Mongkol Borei,10109,Russei Kraok I,9Village,Point,285905.93578138959,1498245.529217626,,,
Feature,2,Battambang,203,Bat Dambang,20304.0,Chamkar Samraong,2030402.0,Chamkar Samraong Pir,204,Bat Dambang,20411,Chamkar Samraong,"Chamkar Samraong, Commune, 5 Vill",Point,304496.88443477033,1450746.5147360307,,,
Feature,2,Battambang,207,Rotonak Mondol,20703.0,Phlov Meas,2070305.0,Ou Traeng,204,Bat Dambang,20419,Phlov Meas,"Phlov Meas, Commune, 7 Phlov Measill",Point,271206.84335455252,1416908.5478005423,,,
Feature,10,Kratie,1003,Preaek Prasab,100306.0,Russei Kaev,10300602.0,Russei Kaev,1001,Chhlong,100110,Russei Kaev,,Point,584810.94079126872,1357736.407649182,,,
Feature,10,Kratie,1004,Sambour,100406.0,Rolous Meanchey,10040602.0,Srae Ruos,1002,Kratie,100217,Ro Luos,,Point,650957.91560293734,1433123.4742170025,,,
Feature,10,Kratie,1002,Kracheh,100203.0,Dar,10020303.0,dar,1002,Kratie,100218,Dar,,Point,620517.94501048222,1380661.4382247257,,,
Feature,5,Kampong Speu,503,Kong Pisei,50311.0,Srang,5031107.0,Srang,502,Kong Pisey,50202,Srang,,Point,458442.84733237175,1248667.3002885946,,,
Feature,5,Kampong Speu,503,Kong Pisei,50313.0,Veal,5031303.0,Krasang Chi Meae,502,Kong Pisey,50210,Veal Ang Popel,,Point,469296.86048174597,1253030.3030974395,,,
Feature,2,Battambang,204,Bavel,20404.0,Prey Khpos,2040402.0,Pou,201,Thmar Koul,20115,Prey Khpos,,Point,272221.91216345062,1475249.5485408239,,,
Feature,2,Battambang,204,Bavel,20406.0,Kdol,2040602.0,Kdol Kraom,201,Thmar Koul,20118,Khleang Meas,,Point,264567.88746662898,1454110.5589872575,,,
Feature,7,Kampot,0,,0.0,,0.0,,704,Kampot,70412,Bun Rani Kaoh Sla,,Point,410704.76151052758,1186271.2352564137,,,
Feature,6,Kampong Thom,604,Prasat Balangk,60404.0,Sa Kream,6040401.0,Sakream Cheung,603,Stong,60302,Kraya,,Point,473364.89296978177,1448985.4183352357,,,
Feature,9,Koh Kong,906,Srae Ambel,906040.0,Chrouy Svay,9060408.0,Kaev Phos,1801,Sihanouk Ville,180113,Kaev Phos,,Point,359437.69790537289,1202125.2914341493,,,
